k2_taxon	mgx_LIBID	mgx_alt_paired_counts	mgx_alt_rel_abun	mgx_counts	mgx_RPK	mgx_CPM	mgx_CPM_prok
Paracoccus_sanguinis	MHS486	8146	0.15456264331340108	16292	18287.87020690729	1357.7482685200118	1357.7482685200118
Paracoccus_sp._MC1862	MHS486	7365	0.1397439071941074	14730	17114.161530947888	1270.608492017831	1270.608492017831
Pseudomonas_luteola	MHS486	7022	0.13323580669613336	14044	16581.093076133195	1231.031834739614	1231.031834739614
Pseudomonas_oryzihabitans	MHS486	107014	2.0304894072600423	214028	219018.8826690407	16260.641909234499	16260.641909234499
Pseudomonas_psychrotolerans	MHS486	10558	0.2003280613924489	21116	21021.41560635836	1560.695166711783	1560.695166711783
Pseudomonas_sp._LTJR-52	MHS486	6513	0.12357801324578706	13026	15216.082139013526	1129.6891843699111	1129.6891843699111
Roseomonas_gilardii	MHS486	9961	0.18900055119626663	19922	21035.40664905157	1561.7339051639137	1561.7339051639137
Roseomonas_mucosa	MHS486	72168	1.3693195240168832	144336	154592.43138992746	11477.42212030217	11477.42212030217
Roseomonas_sp._FDAARGOS_362	MHS486	61918	1.17483547123486	123836	133537.07295057026	9914.206932275087	9914.206932275087
Staphylococcus_capitis	MHS486	1683845	31.949365839682525	3367690	4429686.47765119	328873.6784038301	328873.6784038301
Staphylococcus_caprae	MHS486	25094	0.4761349093182527	50188	61001.16177936717	4528.915660849472	4528.915660849472
Staphylococcus_epidermidis	MHS486	181890	3.4511906693192396	363780	516236.08621059195	38326.969968063495	38326.969968063495
Staphylococcus_haemolyticus	MHS486	34904	0.6622703783710965	69808	87052.04425839121	6463.014064826214	6463.014064826214
Staphylococcus_hominis	MHS486	712380	13.516736538620265	1424760	1885977.9081221803	140020.85591425071	140020.85591425071
Staphylococcus_pasteuri	MHS486	10779	0.2045213273109686	21558	26865.590375003325	1994.584847865526	1994.584847865526
Staphylococcus_saprophyticus	MHS486	9050	0.17171518806607905	18100	21911.23135221091	1626.7578505871763	1626.7578505871763
Acinetobacter_johnsonii	MHS485	51416	1.172397312625298	102832	128673.11969144363	10217.818801632975	10225.586569581403
Actinomyces_naeslundii	MHS485	16247	0.3704671529917383	32494	37006.70933817468	2938.670107392385	2940.9041367791224
Actinomyces_oris	MHS485	11973	0.27301060028128776	23946	27269.34132091991	2165.434312350559	2167.080514105792
Actinomyces_sp._HMT_175	MHS485	4995	0.11389693046062244	9990	11185.010403913708	888.1917985328027	888.8670177668331
Actinomyces_sp._oral_taxon_169	MHS485	16223	0.3699199004730086	32446	36174.02743867755	2872.547573106562	2874.731334964342
Actinomyces_sp._oral_taxon_171	MHS485	12115	0.2762485110171053	24230	24230	1924.082902141916	1925.5456242538983
Actinomyces_viscosus	MHS485	10337	0.2357062202545454	20674	24823.686418750618	1971.227016361971	1972.7255782697553
Aggregatibacter_aphrophilus	MHS485	5084	0.11592632521757848	10168	11117.428449674204	882.8251752292301	883.4963146605845
Candida_orthopsilosis	MHS485	174265	3.9736233406847585	348530	282597.3817495778	22440.808518961396	22457.868421523235
Corynebacterium_bovis	MHS485	7154	0.1631268549580166	14308	14798.235934572855	1175.11484703152	1176.008190280378
Corynebacterium_kefirresidentii	MHS485	72708	1.6579015054916788	145416	193842.53651451864	15392.864639513222	15404.56656953396
Corynebacterium_matruchotii	MHS485	7308	0.16663839195319896	14616	17899.95317650602	1421.4194740427615	1422.5000624585568
Corynebacterium_tuberculostearicum	MHS485	18684	0.4260360858310851	37368	46759.69991126146	3713.1464757963286	3715.9692759205486
Cutibacterium_acnes	MHS485	3146836	71.75474695955621	6293672	9780751.81333658	776680.8639758339	777271.3106101374
Cutibacterium_modestum	MHS485	8013	0.1827139346908844	16026	20248.500444073707	1607.9155385247716	1609.1379045723995
Empedobacter_falsenii	MHS485	25016	0.5704195420226088	50032	54805.314511466684	4352.041626001786	4355.350125605173
Fusobacterium_nucleatum	MHS485	18503	0.4219088897523317	37006	38527.36597099721	3059.4241076912926	3061.7499364210576
Fusobacterium_pseudoperiodonticum	MHS485	15278	0.34837183254802595	30556	38078.19827655259	3023.756097741833	3026.054811014782
Gemella_haemolysans	MHS485	4960	0.11309885387080829	9920	10898.84357453262	865.4675433296533	866.125487179901
Gemella_sanguinis	MHS485	5191	0.1183661593635818	10382	12040.054450737613	956.0900911895138	956.8169279156616
Haemophilus_parainfluenzae	MHS485	141725	3.2316401340403837	283450	321068.24814443174	25495.74604520673	25515.128365719163
Lautropia_mirabilis	MHS485	5528	0.12605049681407826	11056	12046.601374397422	956.6099766156577	957.3372085679715
Malassezia_globosa	MHS485	3076	0.07013953115052546	6152	9566.160146781214	759.6403292436293	0
Methylobacterium_radiotolerans	MHS485	4947	0.11280242542316302	9894	10478.317418844417	832.0739326790903	832.7064901114019
Moraxella_osloensis	MHS485	15225	0.34716331656916455	30450	38036.65400846394	3020.457104101248	3022.753309420439
Neisseria_mucosa	MHS485	6891	0.15712987944027013	13782	16535.987599833843	1313.1081721366504	1314.1064203704818
Neisseria_subflava	MHS485	12701	0.2896105933494225	25402	30473.95615924469	2419.9099466209263	2421.7496052884335
Parvimonas_micra	MHS485	6154	0.1403246666776117	12308	12556.14873960392	997.0726828981705	997.8306753209007
Pluralibacter_gergoviae	MHS485	14613	0.3332083773415567	29226	31272.612856759195	2483.330569665449	2485.2184418208362
Prevotella_melaninogenica	MHS485	12004	0.2737174681179803	24008	25512.98980798406	2025.9639897673585	2027.504163697813
Prevotella_nigrescens	MHS485	5289	0.12060077381506148	10578	11767.124402605561	934.4169570957602	935.1273175191252
Prevotella_oris	MHS485	5557	0.12671176027421	11114	12777.542108561203	1014.6533348114313	1015.4246923590571
Roseomonas_mucosa	MHS485	6832	0.15578455033172625	13664	14579.03785115426	1157.7085208041988	1158.5886314536542
Roseomonas_sp._FDAARGOS_362	MHS485	8859	0.20200458597610693	17718	18841.199183710683	1496.1629882471298	1497.3003980144542
Rothia_dentocariosa	MHS485	26015	0.5931989281147333	52030	57761.775974445765	4586.8116198837315	4590.298595820387
Rothia_mucilaginosa	MHS485	13787	0.31437376982194226	27574	30940.232977874723	2456.936577012638	2458.8043839844336
Schaalia_odontolytica	MHS485	15589	0.35546331310323187	31178	35228.44163315053	2797.4594393499533	2799.5861178702785
Sphingobium_yanoikuyae	MHS485	6232	0.1421032373634833	12464	14148.029623116088	1123.482538045192	1124.3366294926007
Sphingomonas_melonis	MHS485	4829	0.11011176720607524	9658	12176.603299490835	966.9333146807741	967.668394618661
Staphylococcus_capitis	MHS485	26204	0.5975085416997299	52408	64822.120766562555	5147.467364734686	5151.380561160226
Staphylococcus_epidermidis	MHS485	51550	1.1754528058548723	103100	139900.8776606272	11109.405146572873	11117.850714350005
Staphylococcus_hominis	MHS485	96128	2.1919287550187616	192256	250955.09140952546	19928.122186815086	19943.27190044774
Staphylococcus_saccharolyticus	MHS485	19225	0.4383720696907841	38450	45787.91368104904	3635.9777894534204	3638.7419245670317
Streptococcus_gordonii	MHS485	7626	0.17388948782636773	15252	17355.972669404877	1378.222462370793	1379.2702116484857
Streptococcus_ilei	MHS485	6442	0.1468916969023683	12884	13965.570901663566	1108.9936521065429	1109.836728844649
Streptococcus_intermedius	MHS485	16135	0.36791330790433296	32270	34177.66374684308	2714.0180953551953	2716.0813402787776
Streptococcus_mitis	MHS485	52660	1.2007632348461217	105320	123572.39472502441	9812.774736572488	9820.23458280422
Streptococcus_oralis	MHS485	80274	1.8304228620212224	160548	188742.80415591446	14987.89939656274	14999.293464788756
Streptococcus_pneumoniae	MHS485	11175	0.2548144540335247	22350	26863.9823968228	2133.245118166247	2134.8668491224057
Streptococcus_salivarius	MHS485	4853	0.11065901972480496	9706	10674.811894499482	847.677385463789	848.3218049189824
Streptococcus_sanguinis	MHS485	8166	0.18620266949778636	16332	18947.840095264448	1504.6312488575063	1505.7750963474627
Streptococcus_sp._oral_taxon_061	MHS485	10583	0.24131555857152495	21166	24665.864709672584	1958.6945338186833	1960.1835683098923
Streptococcus_sp._oral_taxon_431	MHS485	9821	0.22394029110185645	19642	22441.488594026316	1782.0587908534405	1783.413543704958
Veillonella_parvula	MHS485	36543	0.833260366330836	73086	82643.19877106464	6562.623431024403	6567.612454311541
Corynebacterium_kefirresidentii	MHS504	12981	0.1417851140157223	25962	33108.84690300475	1585.7263161998858	22594.30325174538
Corynebacterium_tuberculostearicum	MHS504	57229	0.6250843763967161	114458	151151.3256954996	7239.292736048185	103149.43615138446
Cutibacterium_acnes	MHS504	15582	0.17019456487119522	31164	42023.5261819802	2012.6889819359217	28677.902828961178
Dermacoccus_nishinomiyaensis	MHS504	368727	4.02742467727257	737454	800963.2604341847	38361.60540717842	546597.3143907435
Dermacoccus_sp._PAMC28757	MHS504	32261	0.3523711242016191	64522	75568.69681975548	3619.3127347223244	51569.964284374015
Finegoldia_magna	MHS504	15944	0.17414851381763163	31888	37294.63202340311	1786.2017250481235	25450.787460754214
Haemophilus_parainfluenzae	MHS504	248	0.00270878270363601	496	521.2181105070352	24.963396542691957	355.6922439370404
Malassezia_arunalokei	MHS504	98768	1.078794556744847	197536	210892.10738798455	10100.537948170882	0
Malassezia_furfur	MHS504	24355	0.2660177530123193	48710	50834.23718697969	2434.672155979705	0
Malassezia_globosa	MHS504	8254678	90.161810445503	16509356	18783878.035040937	899641.4102766659	0
Malassezia_restricta	MHS504	147947	1.6159527203824102	295894	368327.6178401182	17640.807555254476	0
Micrococcus_luteus	MHS504	15146	0.16543235011802865	30292	37422.988952121465	1792.3492952226927	25538.381431647293
Moraxella_osloensis	MHS504	83101	0.9076715784470024	166202	222395.3916165599	10651.48013523701	151768.1644031886
Roseomonas_mucosa	MHS504	13771	0.15041389762811122	27542	28903.567714760982	1384.3172518702956	19724.515804426872
Staphylococcus_hominis	MHS504	14666	0.16018954488518475	29332	36009.143106841206	1724.634083923464	24573.537748837447
Corynebacterium_glucuronolyticum	MHS503	2490	0.20261528321385272	4980	5878.418996306409	1964.869605531206	5712.567478429368
Corynebacterium_kefirresidentii	MHS503	5468	0.4449399070736331	10936	13287.675920759495	4441.4238864657345	12912.782395493454
Corynebacterium_tuberculostearicum	MHS503	16035	1.3047936009374008	32070	39394.27853431385	13167.591587557712	38282.823074148095
Corynebacterium_ureicelerivorans	MHS503	1428	0.11619864434914924	2856	3297.9778506777	1102.3536162671273	3204.9299354468467
Cutibacterium_acnes	MHS503	129014	10.498075561667466	258028	391355.9009634931	130811.24622651289	380314.3317514796
Cutibacterium_granulosum	MHS503	3446	0.28040653251202263	6892	8330.869232503677	2784.6044579140666	8095.825199692468
Dermacoccus_nishinomiyaensis	MHS503	166960	13.585802283287087	333920	362474.9283219195	121157.74154145006	352248.1960845041
Dermacoccus_sp._PAMC28757	MHS503	14475	1.1778539054299269	28950	33528.4749889528	11206.9387137937	32582.515119043186
Finegoldia_magna	MHS503	5014	0.4079972008169708	10028	11700.649358459099	3910.9580830934246	11370.531607841664
Malassezia_arunalokei	MHS503	261915	21.312442531307724	523830	562425.3262095744	187991.4360552607	0
Malassezia_furfur	MHS503	4848	0.3944895152693807	9696	13327.228410154483	4454.64436025029	0
Malassezia_globosa	MHS503	56250	4.577152482240648	112500	131659.59365282848	44007.39960992527	0
Malassezia_restricta	MHS503	497046	40.445428136671744	994092	1255315.4651416622	419590.9145571143	0
Micrococcus_luteus	MHS503	6459	0.5255791623607529	12918	15485.529526900416	5176.059466343061	15048.62658092465
Moraxella_osloensis	MHS503	36716	2.987639654007958	73432	95381.60497311586	31881.432176953775	92690.54399697937
Paracoccus_contaminans	MHS503	4003	0.3257305135361656	8006	8506.962307967799	2843.463809712802	8266.950050899062
Roseomonas_mucosa	MHS503	5319	0.43281553872067574	10638	11740.15225058256	3924.161978922003	11408.919980121724
Roseomonas_sp._FDAARGOS_362	MHS503	1371	0.1115604631671454	2742	3115.4298064115364	1041.3366823001675	3027.532233516956
Staphylococcus_capitis	MHS503	2096	0.1705548729382471	4192	4857.382599418069	1623.5867906029819	4720.338221069196
Staphylococcus_epidermidis	MHS503	5286	0.43013027593109454	10572	12943.97348816197	4326.540877346727	12578.777054950808
Staphylococcus_hominis	MHS503	3291	0.26779393456095957	6582	7752.536401801952	2591.295916682037	7533.809235459478
Aspergillus_chevalieri	MHS502	3833	0.12538009828909977	7666	8131.604476936322	1085.2830422492323	10099.60398868031
Corynebacterium_kefirresidentii	MHS502	5088	0.16643202193971812	10176	12275.231443060726	1638.3114258230175	15246.065742122653
Corynebacterium_tuberculostearicum	MHS502	10134	0.3314901946417263	20268	24485.59491666242	3267.9652604610847	30411.564259788658
Cutibacterium_acnes	MHS502	50352	1.647048971837399	100704	145296.10198264683	19391.916568732602	180460.46082119746
Dermacoccus_nishinomiyaensis	MHS502	177945	5.820704823911781	355890	386121.1293228292	51533.582959764375	479569.6235451725
Dermacoccus_sp._PAMC28757	MHS502	17667	0.5778998686338443	35334	41501.85490446231	5539.037157728422	51546.07562622863
Geodermatophilus_obscurus	MHS502	5437	0.17784805489116498	10874	11444.166719639416	1527.3935308492923	14213.867899824292
Malassezia_arunalokei	MHS502	44772	1.4645232873987932	89544	97768.78687146703	13048.692512508866	0
Malassezia_furfur	MHS502	15388	0.5033521921400123	30776	34370.08494013307	4587.196838211914	0
Malassezia_globosa	MHS502	1701070	55.643183875981975	3402140	4123499.7133172113	550342.1036125962	0
Malassezia_restricta	MHS502	954800	31.232172670605905	1909600	2431832.244222384	324564.02715295454	0
Micrococcus_luteus	MHS502	6987	0.22854963390188887	13974	16509.299587227037	2203.410523992959	20504.857120681878
Moraxella_osloensis	MHS502	39845	1.303357687536963	79690	104205.90871158085	13907.821752474038	129425.67659956535
Paracoccus_contaminans	MHS502	4268	0.13960925110823838	8536	9117.723687339592	1216.8952547864178	11324.382387451553
Roseomonas_mucosa	MHS502	5285	0.17287602907850044	10570	11421.355263985319	1524.349004266546	14185.535647663582
Staphylococcus_capitis	MHS502	3260	0.1066368694031999	6520	7749.8044933518095	1034.326180182151	9625.401308505065
Staphylococcus_epidermidis	MHS502	6249	0.2044091401535571	12498	15498.265982980154	2068.4731166282236	19249.13458140894
Staphylococcus_hominis	MHS502	4724	0.154525328546232	9448	11382.881463313666	1519.2141057900828	14137.750471709045
Corynebacterium_coyleae	MHS505	15969	0.3078103923450067	31938	39375.07936043165	3253.3403848264124	5165.82759082252
Corynebacterium_glucuronolyticum	MHS505	37306	0.7190916461157756	74612	99761.41417144446	8242.722118739528	13088.234340022698
Corynebacterium_kefirresidentii	MHS505	71393	1.3761354712685243	142786	193308.67359965615	15972.003733685791	25361.20043049131
Corynebacterium_simulans	MHS505	10586	0.20405039848232456	21172	25212.219576365296	2083.1432843111124	3307.726146308286
Corynebacterium_sp._zg-917	MHS505	24284	0.4680861398776469	48568	57354.977668906686	4738.917816850988	7524.706766960523
Corynebacterium_tuberculostearicum	MHS505	448760	8.650071492813902	897520	1258113.0309064533	103950.77289006014	165058.5881475327
Corynebacterium_ureicelerivorans	MHS505	38363	0.7394658451707365	76726	96567.15487755829	7978.798517080709	12669.162351835663
Cutibacterium_acnes	MHS505	57536	1.1090349260418502	115072	167917.08475903352	13874.04018029374	22029.941869536586
Cutibacterium_avidum	MHS505	11052	0.2130327795226385	22104	23817.93054369826	1967.941057629264	3124.8018990045302
Dermabacter_jinjuensis	MHS505	41572	0.8013209111758167	83144	87573.55548754963	7235.708202706175	11489.243869781789
Dermabacter_vaginalis	MHS505	6400	0.12336317308585654	12800	14585.96131343863	1205.1555898630547	1913.6104006776827
Dermacoccus_nishinomiyaensis	MHS505	1509316	29.092814210820723	3018632	3284702.3458354147	271396.40014488745	430937.69666931854
Dermacoccus_sp._PAMC28757	MHS505	119275	2.2990847609086775	238550	278619.27383332636	23020.73672679025	36553.55507802471
Finegoldia_magna	MHS505	165523	3.190537890420348	331046	395631.7952217053	32688.820386469866	51905.05458680364
Gordonia_bronchialis	MHS505	11622	0.22401981212559757	23244	25151.65006136059	2078.138767432546	3299.7797071681916
Malassezia_arunalokei	MHS505	431527	8.31789687378444	863054	927196.551240221	76609.0134627862	0
Malassezia_furfur	MHS505	426563	8.222213312659722	853126	735357.0698150197	60758.40077927383	0
Malassezia_globosa	MHS505	602747	11.618247263746994	1205494	1433432.5120042805	118436.43126502573	0
Malassezia_restricta	MHS505	546987	10.543445618236468	1093974	1384762.3749597557	114415.09276986816	0
Methylobacterium_sp._17Sr1-1	MHS505	7266	0.14005575244403648	14532	15754.345884046123	1301.6926069385106	2066.897031449551
Micrococcus_luteus	MHS505	55569	1.071120025813744	111138	144837.2642787698	11967.084987755366	19001.976583757667
Moraxella_osloensis	MHS505	319987	6.167908072847496	639974	878989.7906656988	72625.96114781477	115319.37932384653
Paracoccus_contaminans	MHS505	24399	0.4703028218940334	48798	48577.60286462936	4013.6929185817244	6373.155946608624
