feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	source
COG0381	Tw_RNA	Tw_RNA	1.4125012377937	0.410313617555225	72	60	0.00124023026544256	0.011061192415238908	bacteria
3NZK6	Tw_RNA	Tw_RNA	-2.53104780535548	0.738598790431789	72	10	0.00124951854792755	0.011090964634937873	fungi
COG0057	Tw_RNA	Tw_RNA	-0.690913585801265	0.205485558781312	72	72	0.00127205269511285	0.011237470254456646	bacteria
COG3311	Tw_RNA	Tw_RNA	-1.35631897692434	0.394254755436778	72	33	0.00129899449745325	0.011415656980081937	bacteria
COG1295	Tw_RNA	Tw_RNA	1.33289551194023	0.39120966450287	72	66	0.0013044715325952	0.011415656980081937	bacteria
COG0342	Tw_RNA	Tw_RNA	1.09544379964991	0.326981377224294	72	69	0.00132093560587982	0.011480235698209293	bacteria
COG1744	Tw_RNA	Tw_RNA	-2.17807499216647	0.639203388257831	72	45	0.00132416881712178	0.011480235698209293	bacteria
32RKK	Tw_RNA	Tw_RNA	-1.98119329513806	0.575587586613929	72	21	0.0013434872242202	0.011593797157159504	bacteria
COG0544	Tw_RNA	Tw_RNA	0.443203332842418	0.129215255961734	72	72	0.00135872967559922	0.011671300070585004	bacteria
COG1090	Tw_RNA	Tw_RNA	1.52731699448552	0.457522578758081	72	61	0.0013705889252832	0.011719164021687543	bacteria
COG0305	Tw_RNA	Tw_RNA	1.44725597253036	0.43389168517342	72	65	0.00138209974657477	0.011763625240252838	bacteria
COG1293	Tw_RNA	Tw_RNA	1.32128498302712	0.389659443683126	72	33	0.00139240120810012	0.011797435690448289	bacteria
COG0787	Tw_RNA	Tw_RNA	1.24760811960287	0.368743653336383	72	63	0.00141576394225825	0.011941104019770941	bacteria
31NU4	Tw_RNA	Tw_RNA	-1.14708991468272	0.338994549493954	72	2	0.00143931339730747	0.012085045822437494	bacteria
COG3599	Tw_RNA	Tw_RNA	-0.646223460677783	0.194737849430951	72	72	0.00145685909979178	0.01217751283413398	bacteria
COG0450	Tw_RNA	Tw_RNA	-0.716165166765822	0.211580196473351	72	72	0.00146406697605567	0.012183128765034683	bacteria
COG0074	Tw_RNA	Tw_RNA	1.00235643367573	0.302832510529293	72	69	0.00149538964312319	0.012388472421251672	bacteria
COG1418	Tw_RNA	Tw_RNA	1.50831375392657	0.45688672958901	72	67	0.00153563047759427	0.012665554027591678	bacteria
COG0609	Tw_RNA	Tw_RNA	0.900544221554588	0.27408792607127	72	69	0.00161119296905265	0.013182283737007756	bacteria
COG1120	Tw_RNA	Tw_RNA	1.0547776720341	0.321054552134285	72	68	0.00161242526396876	0.013182283737007756	bacteria
COG0365	Tw_RNA	Tw_RNA	1.17764304063505	0.358881257783791	72	67	0.00163189247749105	0.013283177196695709	bacteria
COG0761	Tw_RNA	Tw_RNA	-1.74930156986264	0.525851009895387	72	54	0.00164439056250447	0.013326713080471009	bacteria
COG0001	Tw_RNA	Tw_RNA	1.01284280190455	0.305066906050458	72	69	0.00165225133872568	0.013332452360972587	bacteria
COG0807	Tw_RNA	Tw_RNA	1.14028155037152	0.342190166824369	72	67	0.0016842834302757	0.013532346181180625	bacteria
COG1190	Tw_RNA	Tw_RNA	1.24351465030864	0.383500189744943	72	67	0.00183706636688646	0.01469653093509168	bacteria
COG1272	Tw_RNA	Tw_RNA	1.31015549944928	0.398879727875037	72	56	0.00187397051246567	0.014927696731777816	bacteria
COG1104	Tw_RNA	Tw_RNA	1.47567010559522	0.447705293966946	72	64	0.00192021250906702	0.015230962199578405	bacteria
COG3477	Tw_RNA	Tw_RNA	1.54360003872709	0.478425264574247	72	17	0.00192903117271881	0.01523607672011806	bacteria
COG0333	Tw_RNA	Tw_RNA	-1.0124914428026	0.308686152736574	72	19	0.00198467182354848	0.015478779410436683	bacteria
COG1983	Tw_RNA	Tw_RNA	-1.77575308424184	0.5424506869607	72	28	0.00198327731522837	0.015478779410436683	bacteria
3NUKK	Tw_RNA	Tw_RNA	-1.93173023611826	0.590063932890704	72	26	0.0019835389990267	0.015478779410436683	fungi
COG0291	Tw_RNA	Tw_RNA	-0.643757960902181	0.197554071132974	72	37	0.00201438809568442	0.015645080876482326	bacteria
COG4129	Tw_RNA	Tw_RNA	1.18741839734655	0.364927417965434	72	65	0.00204462136009827	0.01581400089304222	bacteria
COG0404	Tw_RNA	Tw_RNA	1.31258201851869	0.4095219862306	72	66	0.00205693516544427	0.015843500613174046	bacteria
COG0213	Tw_RNA	Tw_RNA	1.16732455357025	0.360586060151048	72	66	0.0021550777916311	0.016531131702059138	bacteria
COG2962	Tw_RNA	Tw_RNA	1.3836215961913	0.434237193808051	72	40	0.00217680536923293	0.01662936560758271	bacteria
COG0576	Tw_RNA	Tw_RNA	-0.626231865279918	0.192975859653093	72	71	0.00221065854720551	0.01681905115098396	bacteria
305AA	Tw_RNA	Tw_RNA	-1.60022753852928	0.494692267816915	72	5	0.00226044348969223	0.017127913271489093	bacteria
COG0195	Tw_RNA	Tw_RNA	1.0927799354585	0.339912854255252	72	67	0.00228242773968109	0.017224474926176323	bacteria
COG0112	Tw_RNA	Tw_RNA	1.36576896419638	0.424505296642215	72	67	0.0023024660494537	0.017305631920087487	bacteria
COG4992	Tw_RNA	Tw_RNA	1.35761494093913	0.428921284541549	72	65	0.00231918568383285	0.01736129363319049	bacteria
COG0771	Tw_RNA	Tw_RNA	1.0263264792909	0.319637736171972	72	69	0.00235955266564737	0.017592824675066794	bacteria
33BD3	Tw_RNA	Tw_RNA	-1.7273905360005	0.539298871336035	72	7	0.00237867515037851	0.01766474294942447	bacteria
3056J	Tw_RNA	Tw_RNA	-1.50500489442924	0.471085066919284	72	36	0.00242155711979498	0.0178435552412951	bacteria
COG0456	Tw_RNA	Tw_RNA	-0.610864528614511	0.1907348295998	72	72	0.00242189886054059	0.0178435552412951	bacteria
COG0013	Tw_RNA	Tw_RNA	0.964624493387779	0.30211563545908	72	69	0.00244214699594677	0.017921897639546377	bacteria
COG4768	Tw_RNA	Tw_RNA	0.949690290431124	0.296972704479499	72	47	0.00245882658530507	0.017938071242422304	bacteria
COG0591	Tw_RNA	Tw_RNA	1.43102329278718	0.447764376411313	72	59	0.00246359776719963	0.017938071242422304	bacteria
3NUQM	Tw_RNA	Tw_RNA	-1.8227116392538	0.569652167718083	72	27	0.00249181912567915	0.018072960506871346	fungi
3NW8J	Tw_RNA	Tw_RNA	-2.53877806694124	0.796777966056282	72	19	0.00255169165288952	0.018435477678240563	fungi
COG0461	Tw_RNA	Tw_RNA	1.13109715417331	0.361839390998112	72	65	0.00260665505151035	0.01875986492669997	bacteria
COG2987	Tw_RNA	Tw_RNA	1.92990090360439	0.618005509352306	72	49	0.00263133205947411	0.0188076162038696	bacteria
305AG	Tw_RNA	Tw_RNA	-1.28591927066269	0.405614247401614	72	1	0.00263346986545599	0.0188076162038696	bacteria
COG0624	Tw_RNA	Tw_RNA	1.05280780279804	0.338211231544865	72	69	0.0027098219459227	0.019279038577098902	bacteria
COG0766	Tw_RNA	Tw_RNA	0.999331819579446	0.321324171927885	72	70	0.00273259974122821	0.019367170789541383	bacteria
2ZC43	Tw_RNA	Tw_RNA	-2.27252431331776	0.722059382572014	72	16	0.00286371544001249	0.02021956659160334	bacteria
COG1732	Tw_RNA	Tw_RNA	1.23524162110831	0.399786662238936	72	63	0.00290133601504963	0.020350522393750632	bacteria
COG0025	Tw_RNA	Tw_RNA	1.51109730861676	0.48274576295319	72	64	0.00290409815275626	0.020350522393750632	bacteria
COG1066	Tw_RNA	Tw_RNA	1.18769193205194	0.38005797289718	72	62	0.00296774476187313	0.020718637588507546	bacteria
COG0222	Tw_RNA	Tw_RNA	-0.522205804743351	0.1670784608472	72	48	0.00297889669574362	0.020718893436067566	bacteria
COG1530	Tw_RNA	Tw_RNA	-1.90259787934971	0.6184510079094	72	58	0.0030176898106864	0.02091068329784182	bacteria
COG0021	Tw_RNA	Tw_RNA	0.809995976999707	0.263603693717309	72	71	0.00304989507059002	0.021043718146784164	bacteria
COG0623	Tw_RNA	Tw_RNA	1.20090661254711	0.386043184418155	72	65	0.00305946760610435	0.021043718146784164	bacteria
COG1309	Tw_RNA	Tw_RNA	-0.559420952413162	0.179860073157299	72	72	0.00313562634051554	0.02148826286294473	bacteria
COG1640	Tw_RNA	Tw_RNA	-1.7673769634766	0.571028110780249	72	53	0.00326392699307909	0.022285567454576643	bacteria
COG1136	Tw_RNA	Tw_RNA	-0.609952568454108	0.195390990502348	72	72	0.00328794565813164	0.022311503504754672	bacteria
30DSN	Tw_RNA	Tw_RNA	-1.91980016596549	0.630116405131122	72	14	0.0032916649483946	0.022311503504754672	bacteria
COG0687	Tw_RNA	Tw_RNA	1.29874206564129	0.426616592389297	72	42	0.00331535486151685	0.022346341305684882	bacteria
302WR	Tw_RNA	Tw_RNA	-1.55985367935201	0.505604756063966	72	23	0.00332078140647785	0.022346341305684882	bacteria
COG0361	Tw_RNA	Tw_RNA	-0.644897019198451	0.208500749694719	72	51	0.00334384561231681	0.02242060511280048	bacteria
COG0314	Tw_RNA	Tw_RNA	1.21447781382211	0.393051567206502	72	36	0.00338867251887002	0.02261596447784964	bacteria
COG0357	Tw_RNA	Tw_RNA	1.09034762589048	0.359166695716188	72	64	0.00339874639162979	0.02261596447784964	bacteria
COG0362	Tw_RNA	Tw_RNA	1.46673179328813	0.476994037225352	72	66	0.00340938091109214	0.02261596447784964	bacteria
COG5547	Tw_RNA	Tw_RNA	-1.07727166940753	0.350912418477104	72	32	0.003450816563395	0.02280965274527759	bacteria
COG0440	Tw_RNA	Tw_RNA	-1.37897315089137	0.448039752415061	72	33	0.00348998283524373	0.02293802037354	bacteria
COG0833	Tw_RNA	Tw_RNA	1.30907457218536	0.432881311138509	72	64	0.0035162760216353	0.02293802037354	bacteria
COG0776	Tw_RNA	Tw_RNA	-0.705536039094123	0.229757099298598	72	62	0.00352089152025438	0.02293802037354	bacteria
COG1254	Tw_RNA	Tw_RNA	-0.931325317352238	0.304535097055591	72	29	0.00352064085584766	0.02293802037354	bacteria
COG4837	Tw_RNA	Tw_RNA	-1.43403928168548	0.467919017573601	72	4	0.00353176601244956	0.02293802037354	bacteria
COG0812	Tw_RNA	Tw_RNA	1.40511122726793	0.465916808721698	72	63	0.00360209206477502	0.023313540308127212	bacteria
3042F	Tw_RNA	Tw_RNA	-1.24241917477153	0.405228517175369	72	1	0.00362414742593611	0.023375123882162317	bacteria
32X7X	Tw_RNA	Tw_RNA	-1.3160709808792	0.431551554318108	72	29	0.00365791493072409	0.023465630082782324	bacteria
COG0524	Tw_RNA	Tw_RNA	1.40819133449696	0.461552959594085	72	65	0.00367552085462327	0.023465630082782324	bacteria
COG4799	Tw_RNA	Tw_RNA	-1.29674816913708	0.430984650304652	72	57	0.00367594634344015	0.023465630082782324	bacteria
COG3861	Tw_RNA	Tw_RNA	-1.17330121346435	0.386191254655996	72	65	0.00375225263619648	0.023870986054164635	bacteria
COG2896	Tw_RNA	Tw_RNA	1.34504389758863	0.44138299295865	72	63	0.00381182426204595	0.02416748443691718	bacteria
COG1605	Tw_RNA	Tw_RNA	-1.74734528170488	0.576463540653116	72	34	0.00382983158037027	0.024199342595966723	bacteria
COG0746	Tw_RNA	Tw_RNA	1.15441533868422	0.385967011882622	72	46	0.00387066458557564	0.02437472563348984	bacteria
COG0377	Tw_RNA	Tw_RNA	-2.10995215981968	0.69771110792027	72	33	0.00403689937068735	0.02533596103353946	bacteria
COG1354	Tw_RNA	Tw_RNA	1.32279883025188	0.444741108144861	72	41	0.00406113166353321	0.025402514834986255	bacteria
COG3685	Tw_RNA	Tw_RNA	-2.15337383908362	0.714688341175011	72	10	0.00409577037485192	0.02549832466838109	bacteria
COG0541	Tw_RNA	Tw_RNA	1.0760956758887	0.35734505176491	72	69	0.00410823816121301	0.02549832466838109	bacteria
COG2812	Tw_RNA	Tw_RNA	1.31237656528261	0.4419486833446	72	62	0.00411748697702935	0.02549832466838109	bacteria
32Y9G	Tw_RNA	Tw_RNA	-1.62554425651789	0.539381470196969	72	17	0.00417057495089849	0.025741561948592007	bacteria
COG1304	Tw_RNA	Tw_RNA	1.09266346521082	0.369573779874494	72	50	0.0042737859990161	0.026291541591306967	bacteria
COG0024	Tw_RNA	Tw_RNA	1.33718888107748	0.447222631533518	72	66	0.00431898995003462	0.02642184900563835	bacteria
COG1053	Tw_RNA	Tw_RNA	0.906938088314751	0.303723834048603	72	71	0.00432331756798267	0.02642184900563835	bacteria
COG0171	Tw_RNA	Tw_RNA	1.1615506854808	0.384768054380592	72	45	0.00438347099330433	0.02670192788078193	bacteria
COG0050	Tw_RNA	Tw_RNA	-0.48398959440433	0.161627797091445	72	72	0.00447668295303151	0.027180902359774377	bacteria
COG1806	Tw_RNA	Tw_RNA	1.21577246571164	0.413764647509789	72	57	0.00450276049121073	0.02725047258317143	bacteria
COG2259	Tw_RNA	Tw_RNA	-1.07016611359766	0.364504402006749	72	58	0.00453335262939644	0.027346826217459434	bacteria
3P783	Tw_RNA	Tw_RNA	-2.12073855452772	0.714759623192832	72	15	0.0046730802377986	0.02809877923631158	fungi
COG0447	Tw_RNA	Tw_RNA	0.986248214153659	0.333340275646331	72	70	0.00468963462940404	0.02810764935437019	bacteria
3045R	Tw_RNA	Tw_RNA	-1.37251800611	0.463775264552083	72	10	0.00471683853159438	0.02818008661183309	bacteria
COG0657	Tw_RNA	Tw_RNA	1.2607870496809	0.426677852298978	72	67	0.00476853273982818	0.02839790743463172	bacteria
COG1481	Tw_RNA	Tw_RNA	1.13664141753113	0.391300591991851	72	64	0.0049539298415582	0.02929958003369744	bacteria
3PUJR	Tw_RNA	Tw_RNA	-1.92049819206421	0.647457054372057	72	17	0.00495722924127908	0.02929958003369744	fungi
COG0698	Tw_RNA	Tw_RNA	-1.08306412568843	0.367702865158649	72	56	0.00497487988418416	0.02929958003369744	bacteria
COG0287	Tw_RNA	Tw_RNA	1.22846516222939	0.415569188535288	72	42	0.00498652199187636	0.02929958003369744	bacteria
COG0753	Tw_RNA	Tw_RNA	-0.93993153662228	0.31989636755475	72	72	0.00499853350360289	0.02929958003369744	bacteria
COG0078	Tw_RNA	Tw_RNA	-0.825996294426167	0.285055517894514	72	72	0.00505478644075658	0.02944413101740708	bacteria
COG0352	Tw_RNA	Tw_RNA	1.37503676545572	0.467747526625507	72	64	0.00505234549959373	0.02944413101740708	bacteria
COG1938	Tw_RNA	Tw_RNA	-1.30035979461787	0.443631260789424	72	50	0.00511122589575566	0.029680140404014177	bacteria
COG0237	Tw_RNA	Tw_RNA	1.235993918911	0.422182448430912	72	61	0.00513131933970761	0.029704283382655232	bacteria
COG0331	Tw_RNA	Tw_RNA	1.29425978549057	0.434510858332259	72	65	0.00520909216891505	0.030061138708537626	bacteria
COG1281	Tw_RNA	Tw_RNA	1.32600328081236	0.453640672764514	72	42	0.00526051834685838	0.030231893600841858	bacteria
COG0803	Tw_RNA	Tw_RNA	0.840607922871337	0.291625327310079	72	67	0.00527642641307741	0.030231893600841858	bacteria
COG1621	Tw_RNA	Tw_RNA	1.15975101958096	0.39398951760978	72	50	0.00528733761473951	0.030231893600841858	bacteria
COG1098	Tw_RNA	Tw_RNA	-1.0841256121715	0.37290489765953	72	40	0.00542562869247879	0.030896635441941656	bacteria
COG0384	Tw_RNA	Tw_RNA	-1.78480840080941	0.610862422165556	72	21	0.00543674700909703	0.030896635441941656	bacteria
COG0214	Tw_RNA	Tw_RNA	0.870444592819488	0.299731455923405	72	69	0.00545872112760325	0.030901286759150944	bacteria
COG1217	Tw_RNA	Tw_RNA	1.18961795509217	0.414549217153877	72	69	0.00547072136830462	0.030901286759150944	bacteria
COG0595	Tw_RNA	Tw_RNA	0.806751802748616	0.281748990384617	72	71	0.00556848425118105	0.031358473245321684	bacteria
COG0217	Tw_RNA	Tw_RNA	-0.537494932401646	0.183796603683172	72	72	0.00561205491628639	0.031508645674571775	bacteria
COG2130	Tw_RNA	Tw_RNA	-0.695040368520405	0.238311448473287	72	71	0.00563811688731044	0.03155990954338336	bacteria
COG1502	Tw_RNA	Tw_RNA	1.13226832253132	0.396206048341275	72	64	0.00565670367513982	0.031569148654073724	bacteria
COG0199	Tw_RNA	Tw_RNA	-0.499401542949808	0.172448526510031	72	53	0.00571857187642092	0.0317542579607285	bacteria
COG0755	Tw_RNA	Tw_RNA	1.32021794247996	0.45358407532313	72	63	0.00572394349506694	0.0317542579607285	bacteria
COG1929	Tw_RNA	Tw_RNA	0.965949737651451	0.338877457593193	72	66	0.00577435689744596	0.03185498277442613	bacteria
3P7BC	Tw_RNA	Tw_RNA	-1.62750103971731	0.563395330566067	72	26	0.00577627906531976	0.03185498277442613	fungi
COG4603	Tw_RNA	Tw_RNA	-1.72894192274774	0.598738347595858	72	33	0.00582015189081973	0.03188662849773531	bacteria
COG0053	Tw_RNA	Tw_RNA	1.01643341659767	0.352915560754325	72	65	0.00583373428033639	0.03188662849773531	bacteria
COG1284	Tw_RNA	Tw_RNA	1.00647541340133	0.348722727878147	72	38	0.00589010948192022	0.03188662849773531	bacteria
32C2V	Tw_RNA	Tw_RNA	-1.46641187900323	0.510171054790861	72	11	0.00588838622570614	0.03188662849773531	bacteria
3NUCQ	Tw_RNA	Tw_RNA	-2.31891568054313	0.802231976415014	72	19	0.00588602255289487	0.03188662849773531	fungi
COG1232	Tw_RNA	Tw_RNA	1.24409813330473	0.430843016648388	72	65	0.00590038341300642	0.03188662849773531	bacteria
COG1774	Tw_RNA	Tw_RNA	1.31872233805314	0.456686792267644	72	48	0.00590176332173749	0.03188662849773531	bacteria
COG0136	Tw_RNA	Tw_RNA	-0.820994035126141	0.281666538650188	72	69	0.00595822345548251	0.03204199047610932	bacteria
COG0849	Tw_RNA	Tw_RNA	1.1752401333189	0.413985352671895	72	56	0.00596489844163623	0.03204199047610932	bacteria
COG0495	Tw_RNA	Tw_RNA	0.81637609096305	0.283585133230279	72	69	0.00601967395697958	0.032243311079913614	bacteria
COG2226	Tw_RNA	Tw_RNA	1.19142706370198	0.420461368327746	72	68	0.0060526629761706	0.03227593810774337	bacteria
COG0561	Tw_RNA	Tw_RNA	1.10526349042194	0.385692320195325	72	67	0.00606039610392177	0.03227593810774337	bacteria
COG1349	Tw_RNA	Tw_RNA	-0.570676160204416	0.197563708435294	72	72	0.00613248860701432	0.032566834083973484	bacteria
COG0615	Tw_RNA	Tw_RNA	0.974638424366785	0.339283613811457	72	13	0.00615643778131562	0.0326011364328759	bacteria
COG0820	Tw_RNA	Tw_RNA	1.29954581928825	0.460400680485926	72	62	0.00624088783643065	0.03295471650738451	bacteria
COG0414	Tw_RNA	Tw_RNA	1.02809751873688	0.357268874924764	72	52	0.00628454247853555	0.03309148920901205	bacteria
COG0584	Tw_RNA	Tw_RNA	1.16840070098872	0.409266574184018	72	63	0.00634970366551903	0.033340415866274564	bacteria
COG0745	Tw_RNA	Tw_RNA	-0.443881836776778	0.155597156549749	72	72	0.00638451631850529	0.03338293559094497	bacteria
COG4472	Tw_RNA	Tw_RNA	-0.953629554819472	0.335037701120257	72	28	0.00639362017487519	0.03338293559094497	bacteria
COG3321	Tw_RNA	Tw_RNA	-2.22048413125561	0.779069561520634	72	51	0.00641659420393837	0.03339877480131644	bacteria
3NXV8	Tw_RNA	Tw_RNA	-2.47460383846337	0.86737506773524	72	17	0.00643248935282865	0.03339877480131644	fungi
COG2847	Tw_RNA	Tw_RNA	-1.70870708981553	0.600605558840871	72	31	0.00660960364596145	0.03422305887797818	bacteria
COG1278	Tw_RNA	Tw_RNA	-0.506829336896649	0.178787384895093	72	70	0.00667340707499884	0.03445770301329041	bacteria
COG0686	Tw_RNA	Tw_RNA	1.33249357972638	0.476740556916254	72	68	0.00673879028587149	0.03469918533940458	bacteria
COG0784	Tw_RNA	Tw_RNA	-1.60089000466336	0.568211449627025	72	30	0.00695816578767922	0.035730085477228835	bacteria
COG2022	Tw_RNA	Tw_RNA	0.96827317851235	0.344032255417341	72	63	0.00702674266468142	0.0359830997993576	bacteria
COG0304	Tw_RNA	Tw_RNA	0.912353079454685	0.329302112945955	72	70	0.00720934462883065	0.03681452839018755	bacteria
COG0358	Tw_RNA	Tw_RNA	1.21770380063909	0.439668282728551	72	60	0.00722860375043382	0.03681452839018755	bacteria
COG0542	Tw_RNA	Tw_RNA	-0.595806764673501	0.21196935615472	72	72	0.00734413721742048	0.037301013006190126	bacteria
3NV4S	Tw_RNA	Tw_RNA	-2.35055820073949	0.841341011379669	72	19	0.00748292248742676	0.03790262912109641	fungi
COG0177	Tw_RNA	Tw_RNA	1.02753836734451	0.368468540350061	72	48	0.00753998616076984	0.038088168573644936	bacteria
COG0229	Tw_RNA	Tw_RNA	-0.693160386614393	0.24868145292277	72	68	0.00758377402610692	0.03820582374233324	bacteria
COG0465	Tw_RNA	Tw_RNA	0.700913198397461	0.252248961911161	72	71	0.00763258452807694	0.03834054485698849	bacteria
COG1289	Tw_RNA	Tw_RNA	1.33936326205058	0.487237850672369	72	47	0.00765165380193118	0.03834054485698849	bacteria
COG2348	Tw_RNA	Tw_RNA	1.07521796402212	0.387374826779517	72	67	0.00767750237489132	0.03836692875817003	bacteria
COG0128	Tw_RNA	Tw_RNA	1.22771928677013	0.440668352953948	72	60	0.00777280663679523	0.03873933575130029	bacteria
COG1054	Tw_RNA	Tw_RNA	1.21275177173108	0.436198588612628	72	51	0.00782424240424364	0.038839092688924486	bacteria
COG0486	Tw_RNA	Tw_RNA	0.942279344859286	0.343864474464769	72	54	0.0078344950917573	0.038839092688924486	bacteria
COG0266	Tw_RNA	Tw_RNA	1.03329121223146	0.373214341180297	72	64	0.00785571441536991	0.0388409858627308	bacteria
COG0550	Tw_RNA	Tw_RNA	1.09393771509817	0.394869591335811	72	64	0.00792619382856201	0.03908578120751213	bacteria
COG1647	Tw_RNA	Tw_RNA	1.07368373823352	0.386218359745733	72	38	0.00795192635120421	0.03910921033943179	bacteria
COG0560	Tw_RNA	Tw_RNA	-1.78620082874534	0.654115834389093	72	46	0.00804165061443912	0.039446412487669794	bacteria
3NUMZ	Tw_RNA	Tw_RNA	-2.35191810225879	0.849391149430495	72	21	0.00814979286843168	0.03987195251117231	fungi
COG4108	Tw_RNA	Tw_RNA	1.19111679886879	0.437226826722974	72	61	0.00818447970596481	0.039936832910781164	bacteria
COG0311	Tw_RNA	Tw_RNA	1.05237363949289	0.380984334096648	72	56	0.00822112037034071	0.03996865338630306	bacteria
COG0477	Tw_RNA	Tw_RNA	0.540051488169265	0.198399229508863	72	72	0.0082338856761482691	0.03996865338630306	bacteria
COG1207	Tw_RNA	Tw_RNA	0.880964635649844	0.323852890524329	72	68	0.00827394417184136	0.04005878425016181	bacteria
COG1307	Tw_RNA	Tw_RNA	1.02821433403883	0.373219180595232	72	52	0.00835394268184696	0.04027206351840445	bacteria
COG3391	Tw_RNA	Tw_RNA	1.38647549373657	0.510408061054325	72	58	0.00836120632061294	0.04027206351840445	bacteria
33QJE	Tw_RNA	Tw_RNA	-1.73925413115157	0.629174111499794	72	10	0.00838395464293615	0.040277555294930364	bacteria
COG0631	Tw_RNA	Tw_RNA	1.04923154368072	0.382577152085123	72	65	0.00844931986992196	0.040487229402402396	bacteria
COG0372	Tw_RNA	Tw_RNA	0.981643038638755	0.362040412019828	72	69	0.00847532885373277	0.04050772559835354	bacteria
COG0196	Tw_RNA	Tw_RNA	1.10388289373661	0.40175372136834703	72	64	0.0085779155533667	0.04089318309840289	bacteria
COG0010	Tw_RNA	Tw_RNA	1.27665954742967	0.472164928675852	72	51	0.00865140558987608	0.041050542800356485	bacteria
COG3415	Tw_RNA	Tw_RNA	-1.69313716018567	0.620250720854516	72	38	0.00865496959256443	0.041050542800356485	bacteria
COG1306	Tw_RNA	Tw_RNA	-1.67818055127925	0.612213671930741	72	20	0.00868660540375419	0.041096021504055356	bacteria
COG0031	Tw_RNA	Tw_RNA	0.426380580023931	0.156651911249912	72	72	0.00895839837859424	0.04227456855113839	bacteria
COG0449	Tw_RNA	Tw_RNA	0.965106034729274	0.35656126564484	72	69	0.009233588987567	0.04345633495027972	bacteria
COG0715	Tw_RNA	Tw_RNA	1.27125513725015	0.467805575957017	72	49	0.00925545331290829	0.04345633495027972	bacteria
COG0462	Tw_RNA	Tw_RNA	1.11497482014941	0.418056914454742	72	68	0.00955520693303279	0.044740541870458644	bacteria
COG0842	Tw_RNA	Tw_RNA	-1.41840176208268	0.531994901730105	72	49	0.00957697221368723	0.044740541870458644	bacteria
COG2261	Tw_RNA	Tw_RNA	-0.578548007895102	0.213961782181512	72	43	0.00960618129929269	0.04476480485470394	bacteria
